Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days],Inclination of Sat 1,Inclination of Sat 2
TBA - TO BE ASSIGNED,89341,"[6811.569584988244, 6822.392223872117]",FLOCK 2K 30,42872,"[6807.916251033463, 6819.974208512068]",[ 1390.39801596 -1131.82999712 -6572.78576306],0,434.7741598626062,True,41.169845618245255,64.83139366686142,0.015424625994291254,98.18450000000001,96.8735
TBA - TO BE ASSIGNED,89341,"[6811.569584988244, 6822.392223872117]",FLOCK 2K 29,42871,"[6807.88956951363, 6819.944751754224]",[ 1390.83109949 -1133.23296867 -6572.45156926],0,434.7733721456707,True,44.08725605535199,64.83139366686142,0.015424625994291254,98.18450000000001,96.8726
TBA - TO BE ASSIGNED,89281,"[7112.204011437711, 7136.2211569014635]",FENGYUN 1C DEB,31411,"[7112.22746099233, 7265.194605324704]",[   41.46875695  1160.17105937 -7017.06208526],0,734.3082091567358,True,13.922950077165092,67.04677673461381,0.014914960102529976,99.3332,98.9077
TBA - TO BE ASSIGNED,89281,"[7112.204011437711, 7136.2211569014635]",FENGYUN 1C DEB,31085,"[7106.976509489623, 7235.542853055476]",[  794.37904173 -1092.17942517  7006.64625535],0,757.4768983492913,True,59.52703074667205,63.445090381101494,0.015761660894376656,99.3332,98.8398
TBA - TO BE ASSIGNED,89261,"[7126.595953157586, 7146.994341047033]",TBA - TO BE ASSIGNED,89003,"[7140.452915498796, 7163.549588341746]",[-2690.41282998  1214.23375804 -6508.22316112],0,768.1664871121993,True,48.14696267570277,65.34941609264773,0.015302355549470733,98.2852,74.0478
TBA - TO BE ASSIGNED,89184,"[7125.202249939207, 7153.565594385173]",COSMOS 2251 DEB,33948,"[7138.556872569316, 7174.506995085704]",[ 3926.56779478 -4370.96346813 -4078.06851935],0,774.0584066742222,True,37.176816058364935,58.01961227672464,0.017235551234477377,98.4976,74.03420000000001
TBA - TO BE ASSIGNED,89184,"[7125.202249939207, 7153.565594385173]",FENGYUN 1C DEB,30628,"[7124.654361674233, 7175.386617054469]",[-2436.27881611   859.90483719 -6665.49378264],0,770.5480654714474,True,36.06049654570112,62.32765534397844,0.016044242230533565,98.4976,99.3628
TBA - TO BE ASSIGNED,89184,"[7125.202249939207, 7153.565594385173]",IRIDIUM 29,24944,"[7149.395790957753, 7152.4721227459895]",[ 4141.1880787  -4492.30823168 -3717.25188554],0,773.6623212999029,True,28.56005170256467,28.69712559315841,0.034846695595129804,98.4976,86.3931
TBA - TO BE ASSIGNED,89184,"[7125.202249939207, 7153.565594385173]",COSMOS 886 DEB,14501,"[6880.368637113491, 7457.063156133254]",[ 4244.88551999 -4547.83260464 -3527.49868105],0,773.4419461118769,True,34.32692421904102,68.0253897232496,0.014700393545238619,98.4976,65.7058
TBA - TO BE ASSIGNED,89184,"[7125.202249939207, 7153.565594385173]",DELTA 1 DEB,7850,"[6988.628941319535, 7282.549571257464]",[-3205.48250672  3909.18268862  5021.81601507],0,747.5533864154713,True,24.295244072549913,69.48456560086782,0.014391685280788609,98.4976,98.0638
TBA - TO BE ASSIGNED,89177,"[7339.578501514392, 7385.893054652849]",THORAD AGENA D DEB,42547,"[7333.078987018717, 7355.50257563226]",[-1794.21234465  -100.04657619 -7116.88812829],0,962.115303948809,True,47.54883231121442,57.925412133192616,0.017263580234882378,82.9248,100.1874
TBA - TO BE ASSIGNED,89171,"[6924.716611032875, 7014.263406461261]",STARLINK-1090,44968,"[6926.981659907867, 6929.3192178659465]",[ -725.63430404 -6836.08800239  -864.41095775],0,550.488449795299,True,9.302620268899918,52.34193515445025,0.01910514001916831,99.0238,53.0012
TBA - TO BE ASSIGNED,89171,"[6924.716611032875, 7014.263406461261]",OBJECT F,42830,"[6955.858331793131, 6975.29647209099]",[1167.2597691   980.67838746 6793.93807557],0,584.7517713941752,True,65.14019632532259,67.01912311709378,0.01492111435497045,99.0238,97.507
TBA - TO BE ASSIGNED,89171,"[6924.716611032875, 7014.263406461261]",METEOR 2-5 DEB,36891,"[6939.167282457337, 6957.028062333997]",[1026.14378219 -738.79914025 6836.25830473],0,574.0729249312326,True,21.77618022177581,43.49541090299387,0.022990931209507626,99.0238,81.16720000000001
TBA - TO BE ASSIGNED,89171,"[6924.716611032875, 7014.263406461261]",FENGYUN 1C DEB,32464,"[6935.372669199096, 7226.696342212133]",[1084.16440179 -126.17550836 6869.75817538],0,577.7892573136651,True,34.108640273235736,65.47768328540063,0.015272379073664738,99.0238,97.3927
TBA - TO BE ASSIGNED,89143,"[6853.134581084786, 7686.26855150799]",STARLINK-1571,46081,"[6854.039584150358, 6855.813639157454]",[-3714.07634252  1993.37842206 -5406.84383021],0,477.6547716204095,True,1.4207724010777876,58.901460567529114,0.01697750769445732,65.16090000000001,53.0006
TBA - TO BE ASSIGNED,89143,"[6853.134581084786, 7686.26855150799]",COSMOS 1633,15592,"[6837.354566446892, 6856.488974025996]",[-3729.70290235  2067.38155711 -5368.89433477],0,478.23059665160145,True,30.621742646665183,31.128529463566903,0.032124871210842405,65.16090000000001,82.53740000000002
TBA - TO BE ASSIGNED,89132,"[6913.768239373434, 13029.308835886468]",SNUSAT-2,43782,"[6946.643158373613, 6966.292397258832]",[ 5954.09645242  2104.5915143  -2925.75844193],0,581.7934929946341,True,26.98529340497675,95.76944596293494,0.010441743605648757,63.37760000000001,97.69300000000001
TBA - TO BE ASSIGNED,89132,"[6913.768239373434, 13029.308835886468]",FENGYUN 1C DEB,31044,"[6908.0980764712385, 6983.422066140522]",[ 6010.75423003  2262.44823968 -2722.7152676 ],0,597.607897822797,True,40.290144580983,97.94863096089395,0.010209433150722143,63.37760000000001,99.4256
TBA - TO BE ASSIGNED,89123,"[7163.783394777471, 7260.315232430195]",FENGYUN 1C DEB,31741,"[7053.881328368644, 7346.949761716753]",[2101.7858482  -247.57043654 6903.46532062],0,842.4328047800846,True,30.035340999633746,58.202175938554916,0.017181488215418577,99.0713,99.1993
TBA - TO BE ASSIGNED,89048,"[7073.792378836568, 7102.147092968071]",PERUSAT 1,41770,"[7072.207117212783, 7073.835326698076]",[-2262.59113837   245.91809696 -6697.66711976],0,695.6554211131179,True,33.46710880791237,65.02362235748616,0.015379026325267007,98.9058,98.1642
TBA - TO BE ASSIGNED,89048,"[7073.792378836568, 7102.147092968071]",COSMOS 2251 DEB,35067,"[7009.570833869932, 7105.82655172176]",[ 1360.21776725 -2149.18525426 -6603.58319973],0,698.3381612060948,True,5.429895461588396,42.68464004651047,0.023427631084867295,98.9058,73.7559
TBA - TO BE ASSIGNED,89005,"[6993.936398480223, 7311.695965679411]",THORAD AGENA D DEB,4852,"[6993.349607675477, 7011.832246167995]",[  636.41563485 -1158.51909826 -6878.05999397],0,625.7833766116946,True,22.246577010915445,23.691456174804454,0.04220930923880849,97.93590000000002,99.6725
TBA - TO BE ASSIGNED,89003,"[7140.452915498796, 7163.549588341746]",FENGYUN 1C DEB,32152,"[7094.1620110788535, 7202.919913277431]",[  674.32227487  2181.44751527 -6777.44612597],0,773.5900489490596,True,8.023200803545892,69.6688455587548,0.014353618062418676,74.0478,98.6496
TBA - TO BE ASSIGNED,89003,"[7140.452915498796, 7163.549588341746]",OPS 8579 (DMSP 5B F5),7218,"[7123.429552939923, 7205.864548978852]",[ -428.88623787 -2127.8951841   6815.31316707],0,774.511102960927,True,1.7538894267646306,26.334823621209313,0.03797253455666316,74.0478,99.113
TBA - TO BE ASSIGNED,89003,"[7140.452915498796, 7163.549588341746]",COSMOS 1818 COOLANT,36132,"[7143.247694481123, 7166.989809524018]",[6498.63970438  860.70570556 2887.65038404],0,785.0785530427165,True,40.64324126929264,69.6688455587548,0.014353618062418676,74.0478,65.0113
TBA - TO BE ASSIGNED,88173,"[7178.454858229774, 7405.4800562566]",FENGYUN 1C DEB,30309,"[7228.04852500152, 7366.39067360907]",[-1600.81766333  -254.93648591  7114.66286273],0,918.8512453973126,True,8.161971632919624,66.41639682056223,0.01505652290505474,99.1632,99.442
TBA - TO BE ASSIGNED,87998,"[7221.216722278573, 7263.012413873854]",COSMOS 1275 DEB,42216,"[7218.037559950396, 7250.304857209145]",[-2857.71485079  1203.18621764 -6552.97228908],0,871.3896786280602,True,42.39967682102358,43.090746609592145,0.023206838560030814,98.7661,82.8839
TBA - TO BE ASSIGNED,87997,"[6645.429347491215, 8532.593353415228]",SL-16 DEB,22405,"[7042.150768234109, 7226.3731068375455]",[-338.92765715 3682.40903994 6203.30479763],0,843.7740148590428,True,3.1616451595068544,71.35339404533788,0.014014750291550266,63.108200000000004,71.03780000000002
TBA - TO BE ASSIGNED,87898,"[7076.756341096128, 7273.357201666033]",TRANSIT 5E-5 DEB,28248,"[7066.175469353039, 7197.861054541634]",[ 4520.01510956 -3394.06681576 -4418.88509952],0,796.5944697674558,True,32.76197708865681,54.04463079684806,0.018503225672111004,98.9252,89.84840000000001
TBA - TO BE ASSIGNED,87884,"[7140.774881250712, 7367.31139440189]",COSMOS 1275 DEB,42128,"[7273.699203432611, 7313.765132979]",[ 2690.689651   -6744.50793938   700.81566583],0,917.0217192983118,True,17.511960610386506,26.188779613049018,0.038184291699554125,98.52980000000001,82.9263
TBA - TO BE ASSIGNED,87883,"[7012.879051165075, 7443.042462041409]",CZ-4B DEB,38184,"[6949.726105275076, 7170.426921108049]",[ 1552.05218275 -1283.53027755 -6769.0560434 ],0,684.1880895212726,True,46.739828745627186,61.15537912032617,0.016351791361352723,99.2864,97.75420000000001
TBA - TO BE ASSIGNED,87878,"[7142.428983603586, 7201.903454759528]",FENGYUN 1C DEB,36730,"[7094.805150544441, 7147.717546616664]",[ 1451.25821058  -831.05704718 -6943.89704846],0,764.3074295413899,True,27.616874082216796,65.13620344171402,0.015352445294034253,99.2166,99.64540000000001
TBA - TO BE ASSIGNED,87843,"[7406.366976962209, 7791.92172422042]",COSMOS 2302,23444,"[7787.818788189389, 7799.0241695917375]",[ 7005.21197043  2395.04679651 -2425.70987205],0,1412.454267132298,True,5.0744539674921905,69.81767414403443,0.01432302081471508,99.66620000000002,82.56859999999999
TBA - TO BE ASSIGNED,87817,"[6859.439931744626, 7057.848977623247]",FLOCK 3P 83,42050,"[6854.381057598284, 6865.750930977218]",[ 4417.80465997  1662.1067009  -4984.82072451],0,486.8491146457818,True,2.2982703496053363,40.18451066880733,0.024885210329965178,62.76919999999999,97.3546
TBA - TO BE ASSIGNED,87817,"[6859.439931744626, 7057.848977623247]",IRIDIUM 33 DEB,38023,"[7041.500941350031, 7195.829330295589]",[-3963.23755284  -331.70265196  5810.81280991],0,663.3702293770284,True,7.604054972203072,45.86784412446227,0.02180176590132518,62.76919999999999,86.41420000000001
TBA - TO BE ASSIGNED,87730,"[7337.848738631021, 7382.096895206337]",COSMOS 1275 DEB,42133,"[7302.834673601762, 7550.532393485931]",[ 5223.99888079   147.49763016 -5168.15788659],0,971.8137344015868,True,57.713437802737644,70.32958115927718,0.014218768027855514,82.94600000000001,83.13519999999998
TBA - TO BE ASSIGNED,87727,"[7044.161934446592, 7074.635947795623]",RUBIN 4/SL-8,27940,"[7042.133715131827, 7061.198599755091]",[ -452.19029223  2267.97358821 -6655.34823365],0,667.559585033111,True,12.661446338327643,41.538652963810506,0.024073963131910524,70.9836,98.1321
TBA - TO BE ASSIGNED,87725,"[7120.931638722015, 7170.418296141468]",IRIDIUM 33 DEB,35846,"[7135.918328980683, 7163.233999674113]",[-904.27691757  444.49481673 7077.6031585 ],0,770.8320763734973,True,27.18900419697986,69.57642790344173,0.014372683826019375,82.8993,86.376
TBA - TO BE ASSIGNED,87725,"[7120.931638722015, 7170.418296141468]",COSMOS 2251 DEB,34343,"[7094.267629665756, 7136.630166224562]",[-1867.83439578 -2286.95338174 -6491.31151854],0,753.2083380896347,True,30.868243367469667,43.62442029545796,0.022922940711354665,82.8993,74.0312
TBA - TO BE ASSIGNED,87706,"[7011.065558815996, 7206.2176754021675]",IRIDIUM 154,43574,"[7151.276935621669, 7154.275379386894]",[1155.04652656 -161.40153153 7055.69643659],0,773.298879471603,True,32.62939254947744,67.24130414529732,0.014871811496088263,98.5057,86.40300000000002
TBA - TO BE ASSIGNED,87706,"[7011.065558815996, 7206.2176754021675]",IRIDIUM 155,43573,"[7151.604488291163, 7153.927706719633]",[1159.61805597 -154.2732711  7055.2120467 ],0,773.4034845235592,True,23.240476207463463,29.892694758638342,0.03345298936995373,98.5057,86.4027
TBA - TO BE ASSIGNED,87672,"[7160.616446672929, 7255.5817104129155]",METEOR 2-5 DEB,39605,"[7192.825303788296, 7213.520018844258]",[ 5035.91595332  1391.8301413  -4970.56893911],0,833.2564998455509,True,58.18200018743775,68.72788487022632,0.014550134954512635,70.86410000000001,81.2013
TBA - TO BE ASSIGNED,87672,"[7160.616446672929, 7255.5817104129155]",ORBCOMM FM 23,25477,"[7160.9520113086155, 7162.761096274103]",[-3089.02472049 -4209.82312608 -4900.57891636],0,782.8935258456595,True,54.429168001849504,65.41484836878976,0.015287049117079548,70.86410000000001,45.0103
TBA - TO BE ASSIGNED,87672,"[7160.616446672929, 7255.5817104129155]",THORAD AGENA D DEB,4612,"[7206.4161756890235, 7338.9565207737305]",[2994.31938782 4221.60899463 5083.97240035],0,876.8410473355752,True,67.07887229057104,68.93935528521162,0.014505502638701248,70.86410000000001,99.681
TBA - TO BE ASSIGNED,87672,"[7160.616446672929, 7255.5817104129155]",ARIANE 1 DEB,39106,"[7158.893760956131, 7252.369538092751]",[ 5712.27985792  2389.12871907 -3718.64983836],0,844.4964416105977,True,54.44873731435828,70.49013832843724,0.014186381580649821,70.86410000000001,98.6367
TBA - TO BE ASSIGNED,87656,"[7076.417951247644, 7105.745246524316]",FENGYUN 1C DEB,31447,"[7025.332835913244, 7367.474330019651]",[  929.58617881  1777.94635246 -6793.16898811],0,705.1086259223175,True,18.01706709371113,56.60643456019195,0.017665836185754798,99.13080000000001,98.97880000000002
TBA - TO BE ASSIGNED,87624,"[7000.857377560955, 7185.583277259569]",PLEIADES 1,38012,"[7071.920331911409, 7074.178049213037]",[-1693.20383305   443.17772438 -6854.30002804],0,696.0961450121295,True,38.69018934171572,48.237016043972844,0.02073096725320655,98.79550000000002,98.18869999999998
TBA - TO BE ASSIGNED,87594,"[7400.315246638685, 7536.519764050658]",THORAD AGENA D DEB,4656,"[7369.418288085989, 7403.138125355311]",[-3415.40235104  -990.38513043  6490.39929883],0,1022.614244592256,True,49.83117323776875,62.22509692747795,0.016070686095764206,63.1307,99.50049999999999
TBA - TO BE ASSIGNED,87587,"[7124.1329813221, 7152.100121971453]",COSMOS 1777,16952,"[7138.005163037979, 7176.016046359535]",[-1823.84548013  -869.47052141 -6860.54939908],0,773.7529166749309,True,1.604579847156878,52.655276709440855,0.01899144895806244,74.0222,74.0035
TBA - TO BE ASSIGNED,87574,"[6987.522008282298, 7065.659100565604]",TBA - TO BE ASSIGNED,81794,"[7015.345915227663, 7018.747779539274]",[   24.9502171  -2873.79200478 -6401.68606225],0,639.0481507359709,True,28.12429407501397,33.24377182654403,0.030080822513693643,73.9944,81.187
TBA - TO BE ASSIGNED,87574,"[6987.522008282298, 7065.659100565604]",SPRITE-SAT (RISING),33494,"[7027.68258901216, 7034.329702222227]",[-949.0492871  1879.13925839 6705.19529867],0,649.771856487836,True,23.03894959894199,67.84443229906944,0.014739603031709885,73.9944,98.3844
TBA - TO BE ASSIGNED,87574,"[6987.522008282298, 7065.659100565604]",ATLAS CENTAUR 2 DEB,698,"[6979.236879478142, 7788.80623496902]",[-3368.3637328  -5422.48766943 -2854.47632544],0,614.522140419148,True,11.086634046671524,49.187213416825344,0.020330486940289497,73.9944,29.925600000000003
TBA - TO BE ASSIGNED,87553,"[6921.774164803481, 8038.670065529777]",THORAD AGENA D DEB,9666,"[7319.386859813971, 7500.72125669514]",[ 4399.87760736  -493.68730429 -5970.97987986],0,1055.250574981218,True,43.920440414676584,68.03615466555613,0.014698067592380532,65.6704,99.2616
TBA - TO BE ASSIGNED,87501,"[7119.019840828429, 7148.476513802199]",GEOSAT,15595,"[7139.296205406486, 7141.686841968617]",[-2753.13518315  4891.33692485  4414.52462874],0,762.7983691829286,True,18.507898610975015,48.99802832121221,0.020408984489016273,74.0344,108.03980000000001
TBA - TO BE ASSIGNED,87448,"[7275.304939446004, 7376.502039890889]",COSMOS 1275 DEB,42176,"[7295.527791122693, 7459.057283884519]",[ 1329.0456736   -122.85908035 -7173.60408314],0,918.5781717627742,True,22.891068659464413,55.39676384386504,0.018051595988864716,100.44349999999999,82.8998
TBA - TO BE ASSIGNED,87426,"[7164.780941263698, 7286.193694864053]",YUNHAI 2 3,43911,"[7177.621324610214, 7179.31544314881]",[2214.15275616 6287.36416226 2664.33804111],0,800.4504469683889,True,3.291876649553078,57.51597704440047,0.017386473313806917,65.8069,50.014300000000006
TBA - TO BE ASSIGNED,87416,"[7169.651374882208, 7194.104232428093]",DELTA 1 DEB,12291,"[7156.556559059639, 7230.277574526964]",[  628.85084297  1162.5119719  -7070.61505355],0,814.9488957029598,True,25.794126428465717,29.164033563263466,0.03428880980508992,82.835,99.2485
TBA - TO BE ASSIGNED,87415,"[7298.721898979641, 7336.119773389213]",THOR ABLESTAR DEB,5785,"[7226.8962852788745, 7439.8411798615]",[ -661.42281073  3063.58586875 -6601.70505519],0,929.7729710837184,True,2.901818314798746,66.33185120145389,0.01507571373159689,65.3562,65.6402
TBA - TO BE ASSIGNED,87397,"[7047.278287305088, 7063.312151220384]",SL-16 DEB,22475,"[7005.401559028101, 7062.3365085351425]",[-3132.62347769  3713.02554486  5116.8839785 ],0,677.5266965763249,True,4.876797997151956,44.77894602216838,0.022331923567493916,81.23990000000002,71.2919
TBA - TO BE ASSIGNED,87382,"[7027.807784676529, 7057.261072163066]",UWE-3,39446,"[6960.673846444959, 7057.068251757459]",[  462.79519983 -3884.35394574  5871.85338287],0,677.4315187397897,True,13.544379664724566,28.319399508567322,0.035311483200675745,70.96699999999998,97.6118
TBA - TO BE ASSIGNED,87350,"[7007.719491378048, 7373.871932717228]",TBA - TO BE ASSIGNED,81391,"[7185.598900370038, 7207.512412343644]",[  554.8533002   -984.95231511 -7117.79965504],0,828.8779976990445,True,30.85505344394996,58.50697833491565,0.017091978229940862,98.0511,81.2097
TBA - TO BE ASSIGNED,87335,"[7347.11130250286, 7485.189641682565]",COSMOS 970 DEB,10575,"[7328.121165881354, 7493.292481711494]",[  -33.35883068  3136.13843747 -6782.42206337],0,1094.3275302795655,True,56.863460054626444,66.7225027047667,0.014987447404735305,89.97830000000002,65.8786
TBA - TO BE ASSIGNED,87313,"[7156.484636629786, 7464.15255327176]",FENGYUN 1C DEB,31634,"[7226.460456586169, 7362.654218815446]",[ -101.94108303 -3073.74207031  6602.13522498],0,905.1638882080106,True,45.15972141074014,66.59527721243786,0.015016079846173116,65.8412,99.4322
TBA - TO BE ASSIGNED,87305,"[7038.157235563477, 7085.590429722574]",CZ-4 DEB,26272,"[7022.9708889272915, 7134.774605093575]",[ 1007.73664621 -1678.49370165  6761.56077691],0,661.1512022545703,True,14.98634802949728,56.940617702553176,0.01756215580982643,73.9973,98.48190000000001
TBA - TO BE ASSIGNED,87280,"[7371.3684747399, 7549.865224996364]",SCOUT A DEB,2889,"[7442.035950136009, 7696.8968561431575]",[-1065.98403865 -3044.9158918   6769.40821035],0,1120.7110633490774,True,38.82946871186692,58.71321068974101,0.017031942015304072,64.6155,89.4869
TBA - TO BE ASSIGNED,87271,"[6894.678588535111, 7731.620274166992]",METEOR 2-5 DEB,28555,"[7143.594787650822, 7154.89345305863]",[-3203.28668888 -4765.76891868 -4255.2330892 ],0,768.9328639967589,True,40.902867769999034,47.90441688360911,0.020874901836915132,65.7758,81.1988
TBA - TO BE ASSIGNED,87256,"[7215.934190718878, 7280.113994453911]",METEOR 2-7 DEB,45515,"[7186.553727849577, 7218.938715411272]",[-1010.83871178   856.74881955 -7096.113961  ],0,840.6334485287598,True,38.92825261434192,67.73600588490167,0.014763197016653436,98.8988,81.25740000000002
TBA - TO BE ASSIGNED,87256,"[7215.934190718878, 7280.113994453911]",FENGYUN 1C DEB,32342,"[7221.100247280411, 7230.82928624238]",[   67.21748131  1184.55087742 -7123.03341219],0,843.03215479752,True,50.657646745764836,62.04987737410195,0.016116067304548367,98.8988,98.8166
TBA - TO BE ASSIGNED,87214,"[7291.6432236901, 7398.459366655277]",FENGYUN 1C DEB,31474,"[7203.642706007028, 7317.915753839251]",[-2704.52808175  5694.09346232 -3670.46670299],0,916.3471024181808,True,6.74352867850049,45.680414976514356,0.02189121969478888,100.3383,99.2137
TBA - TO BE ASSIGNED,87214,"[7291.6432236901, 7398.459366655277]",FENGYUN 1C DEB,31917,"[7016.031062330149, 7319.149897238321]",[-1906.74366326  1651.94797998 -6870.08124067],0,940.5117673214245,True,8.999628174039211,40.74983050285884,0.02453997937316191,100.3383,98.41470000000001
TBA - TO BE ASSIGNED,87211,"[7113.701945935962, 7209.923766383612]",TBA - TO BE ASSIGNED,82517,"[7113.291261406231, 7143.082806295507]",[ 2555.23885281  -579.49383525 -6617.59342605],0,739.2783632090168,True,46.446192845764074,59.1309837494211,0.0169116076985577,99.03370000000001,86.3906
TBA - TO BE ASSIGNED,87211,"[7113.701945935962, 7209.923766383612]",METEOR 2-10 DEB,38536,"[7043.580863631239, 7121.215278326078]",[ 2690.95013161  -545.03290649 -6566.1228917 ],0,738.9019424855751,True,24.52491337373428,28.972087669433,0.0345159800498274,99.03370000000001,81.1511
TBA - TO BE ASSIGNED,87204,"[7161.716384781471, 7237.3185175360895]",COSMOS 1275 DEB,12773,"[7087.050931046718, 7334.393117930729]",[6568.01807063   10.85954873 3036.99347407],0,858.0435303281156,True,13.58464374215255,30.18628143326035,0.03312763124570101,98.718,82.9592
TBA - TO BE ASSIGNED,87180,"[7310.636632313492, 7343.279696327173]",ONEWEB-0082,45452,"[7282.729632896555, 7322.246316322356]",[ 948.14275184 3267.45140752 6482.50030741],0,942.930108962154,True,41.2790388052218,71.80739858598116,0.013926141591142787,65.9179,87.8232
TBA - TO BE ASSIGNED,87149,"[6888.235959371187, 13628.785270673206]",COSMOS 2251 DEB,34293,"[6897.020477193279, 6994.793844754007]",[-3989.730789   -4437.59189238 -3547.63486095],0,564.1887398823856,True,2.8699098215340504,4.667542883210491,0.2142454874056062,62.904500000000006,73.9694
TBA - TO BE ASSIGNED,87134,"[7252.968633046382, 7951.233792816055]",COSMOS 714,7681,"[7820.152901956873, 7866.939655509518]",[-1705.91381733  2589.05082104 -7189.90289494],0,1451.8074279475868,True,11.218808327523266,38.32670021315949,0.026091471335605604,66.67290000000001,74.0018
TBA - TO BE ASSIGNED,87129,"[7848.698982822179, 7899.200923030256]",COSMOS 83,1573,"[7827.7470528969, 7932.7815195148805]",[-5744.85612229   492.96299577  5390.53780398],0,1515.1691639082956,True,53.161177761799244,66.95909000772308,0.014934492088895768,102.38470000000001,56.0573
TBA - TO BE ASSIGNED,87113,"[6895.456444646379, 7404.290043844962]",FENGYUN 1C DEB,32221,"[6979.426889400975, 7212.451861743263]",[4674.59778728 5138.51748915 1534.50348822],0,735.998746140478,True,24.61688422179079,67.06115705526916,0.01491176179939513,65.6685,98.3887
TBA - TO BE ASSIGNED,87113,"[6895.456444646379, 7404.290043844962]",COSMOS 2361,25590,"[7340.012820007576, 7388.308458311311]",[  148.11157881 -3734.26361911 -6358.72517884],0,997.5018005895108,True,17.179514066537045,61.07231021544243,0.016374032625789636,65.6685,82.93079999999999
TBA - TO BE ASSIGNED,87091,"[6836.206526636492, 7033.597415398349]",DELTA 1 DEB,7892,"[6973.9370662609845, 7131.7786141532515]",[-2310.19226832  2462.44757426 -6166.89319572],0,652.5961097074069,True,28.559368252326507,63.92652818447662,0.01564295807077525,65.7008,98.68919999999999
TBA - TO BE ASSIGNED,87082,"[6840.359412118716, 7067.552100635309]",SL-16 DEB *,29096,"[6959.403196653898, 7031.264864081058]",[-1177.38154182  5822.67995514  3649.25853824],0,593.7291084342369,True,49.01151053466554,60.31604778147113,0.01657933562926841,97.456,70.9168
